,movie_id,title,genres,user_id,rating,timestamp
86425,33660,Cinderella Man (2005),Drama|Romance,509,3.5,1124553184
86426,33660,Cinderella Man (2005),Drama|Romance,522,3.5,1391350809
86428,33660,Cinderella Man (2005),Drama|Romance,547,3.5,1143517064
85156,27020,Gia (1998),Drama|Romance,187,3.5,1233449779
86492,33760,Anna and the King of Siam (1946),Drama|Romance,394,3.5,1297549423
85460,27851,"Fond Kiss, A (Ae Fond Kiss...) (2004)",Drama|Romance,384,3.5,1154367666
1467,25,Leaving Las Vegas (1995),Drama|Romance,303,3.5,1299489759
87309,39183,Brokeback Mountain (2005),Drama|Romance,528,3.5,1143758356
83229,8533,"Notebook, The (2004)",Drama|Romance,570,3.5,1475806361
83228,8533,"Notebook, The (2004)",Drama|Romance,547,3.5,1132463501
83224,8533,"Notebook, The (2004)",Drama|Romance,500,3.5,1228946858
83196,8530,Dear Frankie (2004),Drama|Romance,427,3.5,1112919628
83234,8533,"Notebook, The (2004)",Drama|Romance,611,3.5,1471521665
34285,1305,"Paris, Texas (1984)",Drama|Romance,468,3.5,1296194476
42366,1929,Grand Hotel (1932),Drama|Romance,587,3.5,1112318228
42505,1946,Marty (1955),Drama|Romance,452,3.5,1133735658
33735,1290,Some Kind of Wonderful (1987),Drama|Romance,212,3.5,1218401260
33995,1296,"Room with a View, A (1986)",Drama|Romance,289,3.5,1328935449
88488,45880,Marie Antoinette (2006),Drama|Romance,299,3.5,1344188154
83959,8833,Vanity Fair (2004),Drama|Romance,212,3.5,1260704639
87462,40629,Pride & Prejudice (2005),Drama|Romance,461,3.5,1150092135
87458,40629,Pride & Prejudice (2005),Drama|Romance,324,3.5,1451525471
34990,1357,Shine (1996),Drama|Romance,130,3.5,1139000105
83479,8638,Before Sunset (2004),Drama|Romance,505,3.5,1340406553
83698,8667,A Home at the End of the World (2004),Drama|Romance,547,3.5,1126660297
83723,8745,"World of Suzie Wong, The (1960)",Drama|Romance,311,3.5,1102464920
25658,1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,561,3.5,1172766557
25659,1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,580,3.5,1167161452
25660,1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,582,3.5,1122168200
25654,1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,528,3.5,1141605900
77194,5994,Nicholas Nickleby (2002),Drama|Romance,212,3.5,1228789810
54514,2729,Lolita (1962),Drama|Romance,547,3.5,1199573127
54510,2729,Lolita (1962),Drama|Romance,468,3.5,1296193038
54507,2729,Lolita (1962),Drama|Romance,362,3.5,1218567086
91363,58154,"Other Boleyn Girl, The (2008)",Drama|Romance,365,3.5,1359308837
75708,5599,Tabu: A Story of the South Seas (1931),Drama|Romance,23,3.5,1148728844
76467,5878,Talk to Her (Hable con Ella) (2002),Drama|Romance,105,3.5,1085581939
76470,5878,Talk to Her (Hable con Ella) (2002),Drama|Romance,236,3.5,1109967694
91252,57418,"Rachel, Rachel (1968)",Drama|Romance,547,3.5,1248610393
25626,1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,187,3.5,1237160042
25617,1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,73,3.5,1255609078
25627,1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,212,3.5,1218955782
25630,1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,235,3.5,1111558201
25637,1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,313,3.5,1101033569
25648,1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,480,3.5,1339455255
25632,1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,275,3.5,1326919968
54502,2729,Lolita (1962),Drama|Romance,41,3.5,1093888808
54500,2729,Lolita (1962),Drama|Romance,23,3.5,1149868713
92721,65130,Revolutionary Road (2008),Drama|Romance,547,3.5,1234626994
77373,6031,Imitation of Life (1959),Drama|Romance,547,3.5,1114127514
76126,5707,Absence of Malice (1981),Drama|Romance,452,3.5,1133736073
92620,64622,"Reader, The (2008)",Drama|Romance,94,3.5,1292392500
76217,5791,Frida (2002),Drama|Romance,283,3.5,1131817416
77556,6178,"Patch of Blue, A (1965)",Drama|Romance,405,3.5,1061358362
23062,912,Casablanca (1942),Drama|Romance,468,3.5,1296195226
23082,912,Casablanca (1942),Drama|Romance,584,3.5,1276157018
23092,912,Casablanca (1942),Drama|Romance,620,3.5,1455532789
50529,2443,Playing by Heart (1998),Drama|Romance,292,3.5,1140049955
78617,6466,Mississippi Masala (1991),Drama|Romance,452,3.5,1133735558
93104,68269,"Young Victoria, The (2009)",Drama|Romance,426,3.5,1314655612
87453,40629,Pride & Prejudice (2005),Drama|Romance,187,3.0,1230362102
87454,40629,Pride & Prejudice (2005),Drama|Romance,212,3.0,1218955778
74131,5225,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance,48,3.0,1322169255
87466,40629,Pride & Prejudice (2005),Drama|Romance,620,3.0,1455532660
2368,46,How to Make an American Quilt (1995),Drama|Romance,80,3.0,844860173
76276,5812,Far from Heaven (2002),Drama|Romance,198,3.0,1068823111
2369,46,How to Make an American Quilt (1995),Drama|Romance,86,3.0,848161443
69648,4274,Cleopatra (1963),Drama|Romance,452,3.0,989111163
74134,5225,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance,262,3.0,1433899976
74148,5225,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance,522,3.0,1391350682
87793,42728,Tristan & Isolde (2006),Drama|Romance,461,3.0,1150092047
76225,5791,Frida (2002),Drama|Romance,509,3.0,1072416778
2370,46,How to Make an American Quilt (1995),Drama|Romance,245,3.0,1011238743
2371,46,How to Make an American Quilt (1995),Drama|Romance,344,3.0,850727867
2376,46,How to Make an American Quilt (1995),Drama|Romance,539,3.0,951928750
74006,5177,"Magnificent Ambersons, The (1942)",Drama|Romance,547,3.0,1021770672
92621,64622,"Reader, The (2008)",Drama|Romance,505,3.0,1340412292
76466,5878,Talk to Her (Hable con Ella) (2002),Drama|Romance,96,3.0,1223256810
87452,40629,Pride & Prejudice (2005),Drama|Romance,133,3.0,1416148375
87450,40629,Pride & Prejudice (2005),Drama|Romance,61,3.0,1216487165
74012,5186,Honeysuckle Rose (a.k.a. On the Road Again) (1980),Drama|Romance,547,3.0,1022678992
93885,72011,Up in the Air (2009),Drama|Romance,303,3.0,1299489987
87688,41571,Memoirs of a Geisha (2005),Drama|Romance,52,3.0,1231767136
92305,62344,Rachel Getting Married (2008),Drama|Romance,547,3.0,1270485197
87689,41571,Memoirs of a Geisha (2005),Drama|Romance,176,3.0,1340720952
83968,8838,Alice Doesn't Live Here Anymore (1974),Drama|Romance,452,3.0,1133735004
93889,72011,Up in the Air (2009),Drama|Romance,426,3.0,1312900885
87693,41571,Memoirs of a Geisha (2005),Drama|Romance,283,3.0,1165210488
87697,41571,Memoirs of a Geisha (2005),Drama|Romance,580,3.0,1217950891
83478,8638,Before Sunset (2004),Drama|Romance,481,3.0,1437001680
93898,72011,Up in the Air (2009),Drama|Romance,624,3.0,1321712791
93899,72011,Up in the Air (2009),Drama|Romance,648,3.0,1283028006
76284,5812,Far from Heaven (2002),Drama|Romance,468,3.0,1296202912
93891,72011,Up in the Air (2009),Drama|Romance,468,3.0,1296198059
93895,72011,Up in the Air (2009),Drama|Romance,610,3.0,1348596161
83967,8838,Alice Doesn't Live Here Anymore (1974),Drama|Romance,204,3.0,1096531437
75366,5477,Sex and Lucia (Lucía y el sexo) (2001),Drama|Romance,580,3.0,1217951042
75359,5471,Perfect (1985),Drama|Romance,30,3.0,1027051268
1454,25,Leaving Las Vegas (1995),Drama|Romance,161,3.0,837629819
3251,74,Bed of Roses (1996),Drama|Romance,516,3.0,844687780
1465,25,Leaving Las Vegas (1995),Drama|Romance,284,3.0,853878869
3253,74,Bed of Roses (1996),Drama|Romance,564,3.0,974842967
1458,25,Leaving Las Vegas (1995),Drama|Romance,214,3.0,978382211
1456,25,Leaving Las Vegas (1995),Drama|Romance,195,3.0,977756074
3252,74,Bed of Roses (1996),Drama|Romance,518,3.0,945362943
93407,69495,Breakfast with Scot (2007),Drama|Romance,652,3.0,1442085805
1484,25,Leaving Las Vegas (1995),Drama|Romance,385,3.0,836679499
1488,25,Leaving Las Vegas (1995),Drama|Romance,403,3.0,850779492
85157,27020,Gia (1998),Drama|Romance,547,3.0,1156627930
1474,25,Leaving Las Vegas (1995),Drama|Romance,330,3.0,948577275
86423,33660,Cinderella Man (2005),Drama|Romance,468,3.0,1296197485
86424,33660,Cinderella Man (2005),Drama|Romance,500,3.0,1228964104
86418,33660,Cinderella Man (2005),Drama|Romance,255,3.0,1236985367
86429,33660,Cinderella Man (2005),Drama|Romance,578,3.0,1418984529
1471,25,Leaving Las Vegas (1995),Drama|Romance,313,3.0,1105354786
3247,74,Bed of Roses (1996),Drama|Romance,416,3.0,841447506
1472,25,Leaving Las Vegas (1995),Drama|Romance,328,3.0,1148006147
3240,74,Bed of Roses (1996),Drama|Romance,55,3.0,855927438
3239,74,Bed of Roses (1996),Drama|Romance,19,3.0,855190261
3243,74,Bed of Roses (1996),Drama|Romance,311,3.0,898007989
67901,4014,Chocolat (2000),Drama|Romance,381,3.0,1018683267
67903,4014,Chocolat (2000),Drama|Romance,427,3.0,981069181
67905,4014,Chocolat (2000),Drama|Romance,452,3.0,1002941369
67911,4014,Chocolat (2000),Drama|Romance,509,3.0,985745250
67889,4014,Chocolat (2000),Drama|Romance,149,3.0,1436922147
1431,25,Leaving Las Vegas (1995),Drama|Romance,15,3.0,1033345172
1441,25,Leaving Las Vegas (1995),Drama|Romance,86,3.0,848161123
74910,5404,84 Charing Cross Road (1987),Drama|Romance,468,3.0,1296190001
1434,25,Leaving Las Vegas (1995),Drama|Romance,19,3.0,855190091
1437,25,Leaving Las Vegas (1995),Drama|Romance,44,3.0,858707139
93639,70567,Adam (2009),Drama|Romance,501,3.0,1299903821
1548,28,Persuasion (1995),Drama|Romance,122,3.0,832773358
1546,28,Persuasion (1995),Drama|Romance,99,3.0,938586999
75898,5646,Valmont (1989),Drama|Romance,547,3.0,1032906201
84642,8981,Closer (2004),Drama|Romance,262,3.0,1433944786
84649,8981,Closer (2004),Drama|Romance,468,3.0,1296197818
68933,4155,Sweet November (2001),Drama|Romance,418,3.0,1132697467
68935,4155,Sweet November (2001),Drama|Romance,584,3.0,1271763850
68936,4155,Sweet November (2001),Drama|Romance,656,3.0,986242123
76125,5707,Absence of Malice (1981),Drama|Romance,311,3.0,1091465191
87313,39183,Brokeback Mountain (2005),Drama|Romance,624,3.0,1171748674
76136,5729,Endless Love (1981),Drama|Romance,30,3.0,1039067617
98739,111921,The Fault in Our Stars (2014),Drama|Romance,427,3.0,1409437552
2378,46,How to Make an American Quilt (1995),Drama|Romance,639,3.0,832765088
92720,65130,Revolutionary Road (2008),Drama|Romance,522,3.0,1391375316
92718,65130,Revolutionary Road (2008),Drama|Romance,250,3.0,1469808039
68574,4061,The Man in the Moon (1991),Drama|Romance,294,3.0,1048536483
68575,4061,The Man in the Moon (1991),Drama|Romance,451,3.0,979330451
1511,25,Leaving Las Vegas (1995),Drama|Romance,527,3.0,1281233879
68600,4067,Untamed Heart (1993),Drama|Romance,665,3.0,995232789
1514,25,Leaving Las Vegas (1995),Drama|Romance,534,3.0,973374165
84961,26394,"Turning Point, The (1977)",Drama|Romance,263,3.0,1117846669
74674,5365,"Lady and the Duke, The (Anglaise et le duc, L') (2001)",Drama|Romance,587,3.0,1111796057
68556,4054,Save the Last Dance (2001),Drama|Romance,598,3.0,1008571775
1499,25,Leaving Las Vegas (1995),Drama|Romance,463,3.0,1050499156
68505,4041,"Officer and a Gentleman, An (1982)",Drama|Romance,214,3.0,978128389
68510,4041,"Officer and a Gentleman, An (1982)",Drama|Romance,463,3.0,1050499598
68554,4054,Save the Last Dance (2001),Drama|Romance,547,3.0,1001166045
68537,4054,Save the Last Dance (2001),Drama|Romance,37,3.0,981307823
68546,4054,Save the Last Dance (2001),Drama|Romance,294,3.0,1048536677
68547,4054,Save the Last Dance (2001),Drama|Romance,382,3.0,1371828683
1504,25,Leaving Las Vegas (1995),Drama|Romance,493,3.0,954685326
68551,4054,Save the Last Dance (2001),Drama|Romance,451,3.0,979516309
68511,4041,"Officer and a Gentleman, An (1982)",Drama|Romance,547,3.0,1053171604
1500,25,Leaving Las Vegas (1995),Drama|Romance,466,3.0,945139829
75590,5527,Possession (2002),Drama|Romance,388,3.0,1042126048
1501,25,Leaving Las Vegas (1995),Drama|Romance,468,3.0,1296195961
75849,5625,Moonlight Mile (2002),Drama|Romance,439,3.0,1041112924
75850,5625,Moonlight Mile (2002),Drama|Romance,452,3.0,1151811096
1525,25,Leaving Las Vegas (1995),Drama|Romance,605,3.0,980196749
86893,34608,"Best of Everything, The (1959)",Drama|Romance,547,3.0,1122972398
70430,4372,Crazy/Beautiful (2001),Drama|Romance,128,3.0,1049684216
1059,17,Sense and Sensibility (1995),Drama|Romance,319,3.0,834759756
89822,51884,"Namesake, The (2006)",Drama|Romance,547,3.0,1253383987
1065,17,Sense and Sensibility (1995),Drama|Romance,385,3.0,836679381
1050,17,Sense and Sensibility (1995),Drama|Romance,268,3.0,1314894685
71899,4836,"Competition, The (1980)",Drama|Romance,452,3.0,1002937999
71900,4836,"Competition, The (1980)",Drama|Romance,575,3.0,1012593579
1058,17,Sense and Sensibility (1995),Drama|Romance,312,3.0,959934746
80475,7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance,262,3.0,1434026428
73364,4995,"Beautiful Mind, A (2001)",Drama|Romance,402,3.0,1443406751
73363,4995,"Beautiful Mind, A (2001)",Drama|Romance,388,3.0,1025899891
73362,4995,"Beautiful Mind, A (2001)",Drama|Romance,382,3.0,1371772937
73353,4995,"Beautiful Mind, A (2001)",Drama|Romance,316,3.0,1460822807
73340,4995,"Beautiful Mind, A (2001)",Drama|Romance,263,3.0,1117843498
81150,7154,Mona Lisa Smile (2003),Drama|Romance,578,3.0,1418984891
81148,7154,Mona Lisa Smile (2003),Drama|Romance,452,3.0,1151811779
81144,7154,Mona Lisa Smile (2003),Drama|Romance,200,3.0,1438023475
1085,17,Sense and Sensibility (1995),Drama|Romance,514,3.0,853892833
73348,4995,"Beautiful Mind, A (2001)",Drama|Romance,294,3.0,1077660032
73388,4995,"Beautiful Mind, A (2001)",Drama|Romance,509,3.0,1037842667
73404,4995,"Beautiful Mind, A (2001)",Drama|Romance,600,3.0,1431956337
89484,49772,"Painted Veil, The (2006)",Drama|Romance,505,3.0,1340412451
73377,4995,"Beautiful Mind, A (2001)",Drama|Romance,457,3.0,1471386063
73380,4995,"Beautiful Mind, A (2001)",Drama|Romance,468,3.0,1296191862
1070,17,Sense and Sensibility (1995),Drama|Romance,413,3.0,850890557
80964,7151,Girl with a Pearl Earring (2003),Drama|Romance,452,3.0,1151811027
1073,17,Sense and Sensibility (1995),Drama|Romance,447,3.0,832493040
80827,7139,In America (2002),Drama|Romance,165,3.0,1111980236
80841,7139,In America (2002),Drama|Romance,587,3.0,1111367865
2642,49,When Night Is Falling (1995),Drama|Romance,388,3.0,946528236
73312,4995,"Beautiful Mind, A (2001)",Drama|Romance,88,3.0,1239757094
91365,58154,"Other Boleyn Girl, The (2008)",Drama|Romance,380,3.0,1256498720
73322,4995,"Beautiful Mind, A (2001)",Drama|Romance,152,3.0,1335900924
73302,4995,"Beautiful Mind, A (2001)",Drama|Romance,26,3.0,1352058609
73300,4995,"Beautiful Mind, A (2001)",Drama|Romance,17,3.0,1127473364
72487,4897,"Fluffer, The (2001)",Drama|Romance,427,3.0,1008650249
2006,35,Carrington (1995),Drama|Romance,514,3.0,853894140
2008,35,Carrington (1995),Drama|Romance,659,3.0,834693748
78615,6466,Mississippi Masala (1991),Drama|Romance,311,3.0,1061927689
1042,17,Sense and Sensibility (1995),Drama|Romance,182,3.0,845744218
1027,17,Sense and Sensibility (1995),Drama|Romance,15,3.0,997939404
2002,35,Carrington (1995),Drama|Romance,306,3.0,939724401
1998,35,Carrington (1995),Drama|Romance,19,3.0,855192496
1036,17,Sense and Sensibility (1995),Drama|Romance,99,3.0,938586999
1038,17,Sense and Sensibility (1995),Drama|Romance,122,3.0,832773202
70431,4372,Crazy/Beautiful (2001),Drama|Romance,212,3.0,1228113510
70435,4372,Crazy/Beautiful (2001),Drama|Romance,386,3.0,1047027585
70436,4372,Crazy/Beautiful (2001),Drama|Romance,452,3.0,1077114720
70429,4372,Crazy/Beautiful (2001),Drama|Romance,15,3.0,1039243666
82424,7942,Summer with Monika (Sommaren med Monika) (1953),Drama|Romance,23,3.0,1148729504
73719,5061,Mrs. Soffel (1984),Drama|Romance,30,3.0,1011328004
77189,5992,"Hours, The (2002)",Drama|Romance,468,3.0,1296198294
94364,74787,My Name is Khan (2010),Drama|Romance,333,3.0,1441198229
97566,100714,Before Midnight (2013),Drama|Romance,15,3.0,1386367955
73762,5066,"Walk to Remember, A (2002)",Drama|Romance,561,3.0,1172696839
73754,5066,"Walk to Remember, A (2002)",Drama|Romance,15,3.0,1033343866
92178,61075,Elegy (2008),Drama|Romance,187,3.0,1259371668
94157,73023,Crazy Heart (2009),Drama|Romance,380,3.0,1330910161
83232,8533,"Notebook, The (2004)",Drama|Romance,578,3.0,1418984717
83230,8533,"Notebook, The (2004)",Drama|Romance,572,3.0,1436465103
83225,8533,"Notebook, The (2004)",Drama|Romance,505,3.0,1340411671
88246,45382,Down in the Valley (2005),Drama|Romance,547,3.0,1175916626
83209,8533,"Notebook, The (2004)",Drama|Romance,133,3.0,1416148805
88489,45880,Marie Antoinette (2006),Drama|Romance,384,3.0,1164578843
83005,8422,Kings Row (1942),Drama|Romance,547,3.0,1087766662
1105,17,Sense and Sensibility (1995),Drama|Romance,636,3.0,855227188
1104,17,Sense and Sensibility (1995),Drama|Romance,616,3.0,860572913
1103,17,Sense and Sensibility (1995),Drama|Romance,608,3.0,939461523
94648,78316,Letters to Juliet (2010),Drama|Romance,620,3.0,1455531893
73552,5015,Monster's Ball (2001),Drama|Romance,571,3.0,1334342453
73550,5015,Monster's Ball (2001),Drama|Romance,547,3.0,1039012334
77557,6178,"Patch of Blue, A (1965)",Drama|Romance,452,3.0,1067731715
91614,59018,"Visitor, The (2007)",Drama|Romance,199,3.0,1214913351
73535,5015,Monster's Ball (2001),Drama|Romance,203,3.0,1226321171
73534,5015,Monster's Ball (2001),Drama|Romance,159,3.0,1183519658
1100,17,Sense and Sensibility (1995),Drama|Romance,578,3.0,1418984606
1097,17,Sense and Sensibility (1995),Drama|Romance,564,3.0,974841452
81473,7311,"Goodbye, Mr. Chips (1939)",Drama|Romance,311,3.0,1077051468
1095,17,Sense and Sensibility (1995),Drama|Romance,555,3.0,842284353
77372,6031,Imitation of Life (1959),Drama|Romance,529,3.0,1332171580
77370,6027,Dogfight (1991),Drama|Romance,96,3.0,1223256730
77371,6027,Dogfight (1991),Drama|Romance,547,3.0,1043682389
70764,4487,Cocktail (1988),Drama|Romance,30,3.0,1039067434
70765,4487,Cocktail (1988),Drama|Romance,105,3.0,1085580165
73600,5034,"Truly, Madly, Deeply (1991)",Drama|Romance,547,3.0,1022679737
94614,78039,Blue Valentine (2010),Drama|Romance,457,3.0,1471386942
97320,98056,Amour (2012),Drama|Romance,133,3.0,1416166671
97319,98056,Amour (2012),Drama|Romance,48,3.0,1371530237
42928,1959,Out of Africa (1985),Drama|Romance,509,3.0,940015432
42933,1959,Out of Africa (1985),Drama|Romance,575,3.0,1012593099
41986,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance,468,3.0,1296203107
41988,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance,509,3.0,939340096
41796,1897,High Art (1998),Drama|Romance,388,3.0,946532317
41799,1897,High Art (1998),Drama|Romance,547,3.0,974810773
41800,1897,High Art (1998),Drama|Romance,564,3.0,974715224
42363,1929,Grand Hotel (1932),Drama|Romance,195,3.0,977743706
42367,1929,Grand Hotel (1932),Drama|Romance,605,3.0,980180654
42501,1946,Marty (1955),Drama|Romance,195,3.0,977755525
44497,2025,Lolita (1997),Drama|Romance,452,3.0,976420498
44491,2025,Lolita (1997),Drama|Romance,38,3.0,1389721837
44493,2025,Lolita (1997),Drama|Romance,157,3.0,1365939990
44498,2025,Lolita (1997),Drama|Romance,472,3.0,939691226
44993,2062,"Governess, The (1998)",Drama|Romance,467,3.0,939064124
44400,2020,Dangerous Liaisons (1988),Drama|Romance,505,3.0,1340406239
44380,2020,Dangerous Liaisons (1988),Drama|Romance,170,3.0,1220532223
44388,2020,Dangerous Liaisons (1988),Drama|Romance,321,3.0,939398532
44392,2020,Dangerous Liaisons (1988),Drama|Romance,387,3.0,974671010
39142,1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance,642,3.0,881526098
39840,1684,Mrs. Dalloway (1997),Drama|Romance,245,3.0,1011318446
39832,1683,"Wings of the Dove, The (1997)",Drama|Romance,312,3.0,959934767
39836,1683,"Wings of the Dove, The (1997)",Drama|Romance,547,3.0,1106432637
39841,1684,Mrs. Dalloway (1997),Drama|Romance,265,3.0,960060269
39844,1684,Mrs. Dalloway (1997),Drama|Romance,467,3.0,941440809
39672,1680,Sliding Doors (1998),Drama|Romance,363,3.0,938890887
39673,1680,Sliding Doors (1998),Drama|Romance,452,3.0,976419866
39674,1680,Sliding Doors (1998),Drama|Romance,480,3.0,1339455518
39677,1680,Sliding Doors (1998),Drama|Romance,522,3.0,1391346624
39682,1680,Sliding Doors (1998),Drama|Romance,624,3.0,1019141513
39659,1680,Sliding Doors (1998),Drama|Romance,15,3.0,1166586583
39637,1678,"Joy Luck Club, The (1993)",Drama|Romance,119,3.0,913117813
39649,1678,"Joy Luck Club, The (1993)",Drama|Romance,472,3.0,939692234
39650,1678,"Joy Luck Club, The (1993)",Drama|Romance,509,3.0,939340876
39652,1678,"Joy Luck Club, The (1993)",Drama|Romance,533,3.0,965318108
38640,1611,My Own Private Idaho (1991),Drama|Romance,311,3.0,898007831
40890,1757,Fallen Angels (Duo luo tian shi) (1995),Drama|Romance,430,3.0,1170411539
7252,249,Immortal Beloved (1994),Drama|Romance,110,3.0,840100893
40126,1704,Good Will Hunting (1997),Drama|Romance,412,3.0,993088047
40141,1704,Good Will Hunting (1997),Drama|Romance,468,3.0,1296195795
40142,1704,Good Will Hunting (1997),Drama|Romance,472,3.0,939691471
7267,249,Immortal Beloved (1994),Drama|Romance,649,3.0,834425125
7258,249,Immortal Beloved (1994),Drama|Romance,396,3.0,838629725
40159,1704,Good Will Hunting (1997),Drama|Romance,542,3.0,1424965242
40163,1704,Good Will Hunting (1997),Drama|Romance,547,3.0,974778291
7264,249,Immortal Beloved (1994),Drama|Romance,516,3.0,844687625
40172,1704,Good Will Hunting (1997),Drama|Romance,575,3.0,1012604937
40183,1704,Good Will Hunting (1997),Drama|Romance,608,3.0,958825954
7260,249,Immortal Beloved (1994),Drama|Romance,452,3.0,976419799
40299,1721,Titanic (1997),Drama|Romance,9,3.0,938629470
40300,1721,Titanic (1997),Drama|Romance,14,3.0,976243912
40303,1721,Titanic (1997),Drama|Romance,22,3.0,1131662252
40305,1721,Titanic (1997),Drama|Romance,27,3.0,939079855
40310,1721,Titanic (1997),Drama|Romance,57,3.0,907763245
40311,1721,Titanic (1997),Drama|Romance,68,3.0,1249809495
40315,1721,Titanic (1997),Drama|Romance,75,3.0,1165607364
7249,249,Immortal Beloved (1994),Drama|Romance,19,3.0,855193530
40121,1704,Good Will Hunting (1997),Drama|Romance,382,3.0,1371829191
40055,1704,Good Will Hunting (1997),Drama|Romance,77,3.0,1183844513
40067,1704,Good Will Hunting (1997),Drama|Romance,130,3.0,1138999402
40073,1704,Good Will Hunting (1997),Drama|Romance,155,3.0,943350687
40103,1704,Good Will Hunting (1997),Drama|Romance,294,3.0,1159049682
40732,1735,Great Expectations (1998),Drama|Romance,468,3.0,1296203174
40735,1735,Great Expectations (1998),Drama|Romance,592,3.0,995420188
40324,1721,Titanic (1997),Drama|Romance,103,3.0,1117751684
40400,1721,Titanic (1997),Drama|Romance,422,3.0,980860144
40416,1721,Titanic (1997),Drama|Romance,475,3.0,1446908857
40422,1721,Titanic (1997),Drama|Romance,505,3.0,1340413664
40428,1721,Titanic (1997),Drama|Romance,525,3.0,1024928448
40434,1721,Titanic (1997),Drama|Romance,545,3.0,938568040
40442,1721,Titanic (1997),Drama|Romance,574,3.0,1232810148
40457,1721,Titanic (1997),Drama|Romance,653,3.0,948158439
40395,1721,Titanic (1997),Drama|Romance,402,3.0,1462947256
40388,1721,Titanic (1997),Drama|Romance,380,3.0,949367125
40387,1721,Titanic (1997),Drama|Romance,373,3.0,938979816
40341,1721,Titanic (1997),Drama|Romance,165,3.0,1111482007
40325,1721,Titanic (1997),Drama|Romance,105,3.0,1086101836
40328,1721,Titanic (1997),Drama|Romance,119,3.0,913047343
40332,1721,Titanic (1997),Drama|Romance,130,3.0,1138998251
40333,1721,Titanic (1997),Drama|Romance,134,3.0,1361245711
40334,1721,Titanic (1997),Drama|Romance,146,3.0,1256071301
40337,1721,Titanic (1997),Drama|Romance,157,3.0,1291599080
40342,1721,Titanic (1997),Drama|Romance,175,3.0,1052883663
40350,1721,Titanic (1997),Drama|Romance,220,3.0,971390192
40372,1721,Titanic (1997),Drama|Romance,303,3.0,1299449761
40378,1721,Titanic (1997),Drama|Romance,322,3.0,974697728
40460,1721,Titanic (1997),Drama|Romance,665,3.0,995232501
40517,1727,"Horse Whisperer, The (1998)",Drama|Romance,105,3.0,1088059037
40519,1727,"Horse Whisperer, The (1998)",Drama|Romance,160,3.0,974256416
40520,1727,"Horse Whisperer, The (1998)",Drama|Romance,311,3.0,898007806
40522,1727,"Horse Whisperer, The (1998)",Drama|Romance,533,3.0,965318627
40523,1727,"Horse Whisperer, The (1998)",Drama|Romance,605,3.0,980195241
50530,2443,Playing by Heart (1998),Drama|Romance,373,3.0,938979970
5947,191,"Scarlet Letter, The (1995)",Drama|Romance,639,3.0,832765146
5946,191,"Scarlet Letter, The (1995)",Drama|Romance,551,3.0,843275008
5945,191,"Scarlet Letter, The (1995)",Drama|Romance,516,3.0,844687844
51789,2570,"Walk on the Moon, A (1999)",Drama|Romance,330,3.0,948731457
5703,179,Mad Love (1995),Drama|Romance,306,3.0,941550841
5704,179,Mad Love (1995),Drama|Romance,487,3.0,832837916
15983,534,Shadowlands (1993),Drama|Romance,311,3.0,898008040
15982,534,Shadowlands (1993),Drama|Romance,306,3.0,965846757
15981,534,Shadowlands (1993),Drama|Romance,254,3.0,845158818
50923,2481,My Name Is Joe (1998),Drama|Romance,510,3.0,948614621
46609,2146,St. Elmo's Fire (1985),Drama|Romance,102,3.0,957895251
46610,2146,St. Elmo's Fire (1985),Drama|Romance,187,3.0,1233449374
46619,2146,St. Elmo's Fire (1985),Drama|Romance,518,3.0,945363127
46620,2146,St. Elmo's Fire (1985),Drama|Romance,529,3.0,960054593
46624,2146,St. Elmo's Fire (1985),Drama|Romance,575,3.0,1012594057
46625,2146,St. Elmo's Fire (1985),Drama|Romance,624,3.0,1019141823
46697,2154,How Stella Got Her Groove Back (1998),Drama|Romance,518,3.0,945361979
6358,215,Before Sunrise (1995),Drama|Romance,19,3.0,855191324
6367,215,Before Sunrise (1995),Drama|Romance,416,3.0,841447436
46889,2168,Dance with Me (1998),Drama|Romance,518,3.0,945361120
6449,222,Circle of Friends (1995),Drama|Romance,306,3.0,939739488
6450,222,Circle of Friends (1995),Drama|Romance,311,3.0,898007831
6454,222,Circle of Friends (1995),Drama|Romance,447,3.0,832493280
6451,222,Circle of Friends (1995),Drama|Romance,385,3.0,836679670
